COUNTY,GEO_ID,NAME,DISTRICT,PRECINCT_CODE,PRECINCT_NAME,ACTIVE_VOTER_COUNT,CHURCH,POLLING_PLACE,ADDRESS
PRENTISS,0600000US2811792747,"District 4, Prentiss County, Mississippi",4,4NS,NEW SITE,724,TRUE,NEW BETHEL CHURCH OF CHRIST,11 CR 3269 NEW SITE MS 38859
PRENTISS,0600000US2811793483,"District 5, Prentiss County, Mississippi",5,5HCNH,HILLS CHAPEL- NEW HOPE,1202,FALSE,BUNKOM HILL FIRE DEPARTMENT,26 CR 3301 BOONEVILLE MS 38829
PRENTISS,0600000US2811793484,"District 5, Prentiss County, Mississippi",5,5NB,NORTH BOONEVILLE/SUNFLOWER PARK,1144,FALSE,EASTSIDE COMMUNITY CENTER,406 N. GENERAL COLLINS DR. BOONEVILLE MS 38829
PRENTISS,0600000US2811793485,"District 5, Prentiss County, Mississippi",5,5OH,CAIRO,473,FALSE,CAIRO FIRE DEPARTMENT,654 HIGHWAY 365 BOONEVILLE MS 38829
QUITMAN,0500000US28119,"Quitman County, Mississippi",0,1,CRENSHAW,210,FALSE,HOLLY GROVE MBC,601 JONES STREET CRENSHAW MS 38621
QUITMAN,0500000US28120,"Quitman County, Mississippi",0,10,WEST LAMBERT,531,TRUE,LAMBERT CHURCH OF CHRIST,1070 CAFFEY RD LAMBERT MS 38643
QUITMAN,0500000US28121,"Quitman County, Mississippi",0,11,NORTH LAMBERT,169,FALSE,QUITMAN HEAD START CENTER,648 MCDAVID AVE LAMBERT MS 38643
QUITMAN,0500000US28122,"Quitman County, Mississippi",0,12,LAMBERT,483,FALSE,LAMBERT CITY HALL,831 SCOTT AVE LAMBERT MS 38643
QUITMAN,0500000US28123,"Quitman County, Mississippi",0,13,CROWDER,336,FALSE,CROWDER CITY HALL,450 QUITMAN AVE NORTH CROWDER MS 38622
QUITMAN,0500000US28124,"Quitman County, Mississippi",0,2,SLEDGE,716,FALSE,SLEDGE LIBRARY,790 MAIN ST SLEDGE MS 38670
QUITMAN,0500000US28125,"Quitman County, Mississippi",0,6,DISTRICT 3 NORTH,497,FALSE,MARKS COMMUNITY HOUSE,300 PECAN STREET MARKS MS 38646
QUITMAN,0500000US28126,"Quitman County, Mississippi",0,7,NORTH WEST MARKS,824,FALSE,QUITMAN COUNTY MIDDLE SCHOOL,450 HUMPHREY AVE MARKS MS 38646
QUITMAN,0500000US28127,"Quitman County, Mississippi",0,8,DISTRICT 3 SOUTH,297,FALSE,MARKS COMMUNITY HOUSE,300 PECAN STREET MARKS MS 38646
QUITMAN,0500000US28128,"Quitman County, Mississippi",0,9,SOUTH WEST MARKS,480,FALSE,QUITMAN CO. VO-TECH BLDG.,1501 MARTIN LUTHER KING DR. MARKS MS 38646
RANKIN,0600000US2812190549,"District 1, Rankin County, Mississippi",1,109,WEST PEARL,1824,TRUE,PEARSON BAPTIST CHURCH,151 S. PEARSON RD. PEARL MS 39208
RANKIN,0600000US2812190550,"District 1, Rankin County, Mississippi",1,110,CLEAR BRANCH,1066,FALSE,CLEAR BRANCH VOLUNTEER FIRE DEPT.,2899 W MT. CREEK RD FLORENCE MS 39073
RANKIN,0600000US2812190551,"District 1, Rankin County, Mississippi",1,111,CLEARY,2057,TRUE,CLEARY BAPTIST CHURCH,1580 FLORENCE-BYRAM RD FLORENCE MS 39073
RANKIN,0600000US2812190552,"District 1, Rankin County, Mississippi",1,112,EAST STEEN CREEK,3232,TRUE,TRINITY BAPTIST CHURCH,128 HWY. 469 NORTH FLORENCE MS 39073
RANKIN,0600000US2812190553,"District 1, Rankin County, Mississippi",1,113,MOUNTAIN CREEK,596,TRUE,MT CREEK BAPTIST CHURCH,1207 HWY. 469 SOUTH FLORENCE MS 39073
RANKIN,0600000US2812190554,"District 1, Rankin County, Mississippi",1,114,NORTH RICHLAND,1752,FALSE,RICHLAND COMMUNITY CENTER,410 E. HARPER ST. RICHLAND MS 39218
RANKIN,0600000US2812190555,"District 1, Rankin County, Mississippi",1,115,SOUTH RICHLAND,3201,FALSE,RICHLAND COMMUNITY CENTER,410 E. HARPER ST. RICHLAND MS 39218
RANKIN,0600000US2812190556,"District 1, Rankin County, Mississippi",1,116,STAR,2174,TRUE,STAR BAPTIST CHURCH,301 MANGUM DR STAR MS 39167
RANKIN,0600000US2812190557,"District 1, Rankin County, Mississippi",1,118,WEST STEEN CREEK,2798,TRUE,MARVIN UNITED METHODIST CHURCH,211 NORTH CHURCH STREET FLORENCE MS 39073
RANKIN,0600000US2812190558,"District 1, Rankin County, Mississippi",1,119,BRIAR HILL,1511,TRUE,BRIAR HILL BAPTIST CHURCH,707 HWY. 469 N FLORENCE MS 39073
RANKIN,0600000US2812191287,"District 2, Rankin County, Mississippi",2,209,GRANT'S FERRY,3737,TRUE,ST MARK'S METHODIST CHURCH,400 GRANTS FERRY RD. BRANDON MS 39047
RANKIN,0600000US2812191288,"District 2, Rankin County, Mississippi",2,212,FANNIN,2164,TRUE,FANNIN BAPTIST CHURCH,101 CHURCH RD BRANDON MS 39047
RANKIN,0600000US2812191289,"District 2, Rankin County, Mississippi",2,215,CASTLEWOODS EAST,3545,TRUE,WORD OF LIFE CHURCH,5401 LAKELAND DR FLOWOOD MS 39232
RANKIN,0600000US2812191290,"District 2, Rankin County, Mississippi",2,216,CASTLEWOODS WEST,4540,TRUE,LAKELAND PRESBYTERIAN,5212 LAKELAND DR FLOWOOD MS 39232
RANKIN,0600000US2812191291,"District 2, Rankin County, Mississippi",2,218,RESERVOIR EAST,1680,FALSE,COMMUNITY CENTER/FIRE STATION,2232 SPILLWAY RD. BRANDON MS 39047
RANKIN,0600000US2812191292,"District 2, Rankin County, Mississippi",2,219,RESERVOIR WEST,2028,TRUE,LAKESIDE PRESBYTERIAN CHURCH,2070 SPILLWAY RD BRANDON MS 39047
RANKIN,0600000US2812191293,"District 2, Rankin County, Mississippi",2,220,NORTHSHORE,3249,TRUE,THE WAY,498 NORTHSHORE PARKWAY BRANDON MS 39047
RANKIN,0600000US2812192025,"District 3, Rankin County, Mississippi",3,307,ANTIOCH-MAYTON,639,TRUE,UNION BAPTIST CHURCH,1541 HWY. 13 NORTH BRANDON MS 39042
RANKIN,0600000US2812192026,"District 3, Rankin County, Mississippi",3,308,JOHNS,751,FALSE,PUCKETT VOLUNTEER FIRE DEPT #2,5435 HWY 18 BRANDON MS 39042
RANKIN,0600000US2812192027,"District 3, Rankin County, Mississippi",3,310,CATO,1258,FALSE,CATO FIRE STATION,2266 WADE PATRICK RD BRAXTON MS 39044
RANKIN,0600000US2812192028,"District 3, Rankin County, Mississippi",3,312,DRY CREEK,607,TRUE,JERUSALEM MB CHURCH,446 JERUSALEM CHURCH RD BRANDON MS 39042
RANKIN,0600000US2812192029,"District 3, Rankin County, Mississippi",3,318,PUCKETT,750,FALSE,PUCKETT SENIOR CENTER,118 CEMETARY RD PUCKETT MS 39151
RANKIN,0600000US2812192030,"District 3, Rankin County, Mississippi",3,321,SOUTH BRANDON,1183,TRUE,ROBINHOOD BAPTIST CHURCH,1451 OLD LAKE RD BRANDON MS 39042
RANKIN,0600000US2812192031,"District 3, Rankin County, Mississippi",3,323,GREENFIELD,3414,TRUE,BETHEL BAPTIST CHURCH,128 BETHEL CHURCH RD BRANDON MS 39042
RANKIN,0600000US2812192032,"District 3, Rankin County, Mississippi",3,324,BRANDON CENTRAL,1974,TRUE,BRANDON BAPTIST CHURCH,100 BRANDON BAPTIST DR BRANDON MS 39042
RANKIN,0600000US2812192033,"District 3, Rankin County, Mississippi",3,325,HIGHLANDS/PATRICK FARMS,2518,FALSE,HCC-RANKIN/ CAREER- TECHNICAL BLDG,11 COMMUNITY COLLEGE BLVD PEARL MS 39208
RANKIN,0600000US2812192034,"District 3, Rankin County, Mississippi",3,329,BRANDON CITY HALL,5712,FALSE,BRANDON CITY HALL,1000 MUNICIPAL DR BRANDON MS 39042
RANKIN,0600000US2812192763,"District 4, Rankin County, Mississippi",4,407,PISGAH,1457,FALSE,SANDHILL LIBRARY,727 SANDHILL RD SANDHILL MS 39161
RANKIN,0600000US2812192764,"District 4, Rankin County, Mississippi",4,408,OAKDALE,3816,TRUE,OAKDALE BAPTIST CHURCH,1872 HWY. 471 BRANDON MS 39042
RANKIN,0600000US2812192765,"District 4, Rankin County, Mississippi",4,409,SHILOH,355,FALSE,SHILOH RECREATION HALL,2394 SHILOH RD PELAHATCHIE MS 39145
RANKIN,0600000US2812192766,"District 4, Rankin County, Mississippi",4,410,CROSSROADS,682,TRUE,CROSSROADS BAPTIST CHURCH,104 CROSSROADS RD PELAHATCHIE MS 39145
RANKIN,0600000US2812192767,"District 4, Rankin County, Mississippi",4,411,LEESBURG,907,FALSE,LEESBURG VOLUNTEER FIRE DEPT,435 HWY. 481 PELAHATCHIE MS 39145
RANKIN,0600000US2812192768,"District 4, Rankin County, Mississippi",4,412,NORTH BRANDON,3216,TRUE,RIVERSIDE CHURCH,1127 LUCKNEY RD FLOWOOD MS 39232
RANKIN,0600000US2812192769,"District 4, Rankin County, Mississippi",4,413,EAST CROSSGATES,2661,TRUE,FIRST UNITED PENTECOSTAL CHURCH,1368 W GOVERNMENT ST BRANDON MS 39042
RANKIN,0600000US2812192770,"District 4, Rankin County, Mississippi",4,414,PELAHATCHIE,2139,FALSE,PELAHATCHIE TOWN CENTER,612 SECOND STREET PELAHATCHIE MS 39145
RANKIN,0600000US2812192771,"District 4, Rankin County, Mississippi",4,418,WEST CROSSGATES,2245,TRUE,CROSSGATES UNITED METHODIST CHURCH,23 CROSSGATES DR BRANDON MS 39042
RANKIN,0600000US2812192772,"District 4, Rankin County, Mississippi",4,419,NORTHEAST BRANDON,2865,TRUE,PILGRIM REST MISSIONARY BAPTIST CHURCH,925 TRICKHAMBRIDGE RD BRANDON MS 39042
RANKIN,0600000US2812193501,"District 5, Rankin County, Mississippi",5,506,FLOWOOD LIBRARY,4241,FALSE,FLOWOOD LIBRARY,103 WINNERS CIRCLE FLOWOOD MS 39232
RANKIN,0600000US2812193502,"District 5, Rankin County, Mississippi",5,508,ELDORADO,2614,TRUE,PLEASANT GROVE BAPTIST CHURCH,5512 OLD BRANDON RD BRANDON MS 39042
RANKIN,0600000US2812193503,"District 5, Rankin County, Mississippi",5,509,LIBERTY*,2361,TRUE,LIBERTY BAPTIST CHURCH,5199 LAKELAND DR FLOWOOD MS 39232
RANKIN,0600000US2812193504,"District 5, Rankin County, Mississippi",5,510,CUNNINGHAM HEIGHTS,1102,TRUE,FIRST FREE WILL BAPTIST CHURCH,2412 UPPER DR PEARL MS 39208
RANKIN,0600000US2812193505,"District 5, Rankin County, Mississippi",5,512,CREST PARK,1881,TRUE,PAUL TRUITT BAPTIST CHURCH,3705 OLD BRANDON RD PEARL MS 39208
RANKIN,0600000US2812193506,"District 5, Rankin County, Mississippi",5,515,SOUTH MCLAURIN,2403,TRUE,MCLAURIN HEIGHTS METHODIST CHURCH,325 MARY ANN DR PEARL MS 39208
RANKIN,0600000US2812193507,"District 5, Rankin County, Mississippi",5,516,SPRINGHILL,1317,TRUE,RANKIN CTY BAPTIST ASSN. BLDG.,200 PARK PLACE DR PEARL MS 39208
RANKIN,0600000US2812193508,"District 5, Rankin County, Mississippi",5,520,SOUTH PEARSON,1336,TRUE,SWEET REST CHURCH OF CHRIST,215 OLD WHITFIELD RD PEARL MS 39208
RANKIN,0600000US2812193509,"District 5, Rankin County, Mississippi",5,523,CITY HALL,1942,FALSE,PEARL CITY HALL,2420 OLD BRANDON RD PEARL MS 39208
SCOTT,0600000US2812392772,"District 4, Scott County, Mississippi",4,BRANCH,BEAT 4/BRANCH,611,FALSE,BEAT 4/BRANCH,LIBERTY FIRE DEPT 289 MEASLES RD MORTON MS 39117
SCOTT,0600000US2812392773,"District 4, Scott County, Mississippi",4,CLIFTON,BEAT 4/CLIFTON,106,FALSE,BEAT 4/CLIFTON,OLD FELLOWSHIP HALL 3034 CLIFTON HILLSBORO RD FOREST MS 39074
SCOTT,0600000US2812392774,"District 4, Scott County, Mississippi",4,CONTREL,BEAT 4/CONTRELL,332,FALSE,BEAT 4/CONTRELL,33 EAST WATKINS RD LENA MS 39094
SCOTT,0600000US2812392034,"District 3, Scott County, Mississippi",3,COO/SPR,BEAT 3/COOPERVILLE/SPRINGFIELD,741,FALSE,BEAT 3/COOPERVILLE/SPRINGFIELD,VFW #5586 NEXT TO KRACKER STATION 5228 HWY 13 SOUTH MORTON MS 39117
SCOTT,0600000US2812392034,"District 3, Scott County, Mississippi",3,EWM,BEAT 3/EASTWEST MORTON,1352,FALSE,BEAT 3/EASTWEST MORTON,NATIONAL GUARD ARMORY 5177 HWY 80 MORTON MS 39117
SCOTT,0600000US2812392772,"District 4, Scott County, Mississippi",4,FORKVIL,BEAT 4/FORKVILLE,276,FALSE,BEAT 4/FORKVILLE,8030 HIGHWAY 13 NORTH MORTON MS 39117
SCOTT,0600000US2812390558,"District 1, Scott County, Mississippi",1,HARPERV,BEAT 1/HARPERVILLE,971,FALSE,BEAT 1/HARPERVILLE,1001 OLD HILLSBORO RD FOREST MS 39074
SCOTT,0600000US2812391296,"District 2, Scott County, Mississippi",2,HIGHHIL,BEAT 2/HIGH HILL,439,FALSE,BEAT 2/HIGH HILL,6316 HIGHWAY 501 SOUTH LAKE MS 39092
SCOTT,0600000US2812390558,"District 1, Scott County, Mississippi",1,HILLSBO,BEAT 1/HILLSBORO,1079,FALSE,BEAT 1/HILLSBORO,99 HILLSBORO-LUDLOW RD FOREST MS 39074
SCOTT,0600000US2812391296,"District 2, Scott County, Mississippi",2,HOMEWO,BEAT 2/HOMEWOOD D,364,FALSE,BEAT 2/HOMEWOOD,11602 MORTON MARATHON RD FOREST MS 39074
SCOTT,0600000US2812391296,"District 2, Scott County, Mississippi",2,LAKE,BEAT 2/LAKE,374,FALSE,BEAT 2/LAKE,LAKE TOWN HALL 100 FRONT STREET LAKE MS 39092
SCOTT,0600000US2812393510,"District 5, Scott County, Mississippi",5,LANGSMI,BEAT 5/LANGS MILL,706,FALSE,BEAT 5/LANGS MILL,2780 RINGGOLD RD FOREST MS 39074
SCOTT,0600000US2812392772,"District 4, Scott County, Mississippi",4,LUDLOW,BEAT 4/LUDLOW,545,FALSE,BEAT 4/LUDLOW,LUDLOW FIRE DEPT 39 LEE RD LUDLOW MS 39117
SCOTT,0600000US2812393510,"District 5, Scott County, Mississippi",5,NEFORES,BEAT 5/NORTHEAST FOREST,578,FALSE,BEAT 5/NORTHEAST FOREST,1324 EAST 4TH ST FOREST MS 39074
SCOTT,0600000US2812390558,"District 1, Scott County, Mississippi",1,NFOREST,BEAT 1/NORTH FOREST,953,FALSE,BEAT 1/NORTH FOREST,FOREST SERVICE CENTER 970 E 1ST STREET FOREST MS 39074
SCOTT,0600000US2812392772,"District 4, Scott County, Mississippi",4,NMORTO,BEAT 4/NORTH MORTON N,796,FALSE,BEAT 4/NORTH MORTON,OLD CITY HALL 19 WEST 1ST AVENUE MORTON MS 39117
SCOTT,0600000US2812392034,"District 3, Scott County, Mississippi",3,NWFORE,BEAT 3/NORTHWEST FOREST S,165,FALSE,BEAT 3/NORTHWEST FOREST,AMERICAN LEGION 1030 W. THIRD ST. FOREST MS 39074
SCOTT,0600000US2812392034,"District 3, Scott County, Mississippi",3,PULASKI,BEAT 3/PULASKI,340,FALSE,BEAT 3/PULASKI,7156 HIGHWAY 481 SOUTH PULASKI MS 39152
SCOTT,0600000US2812393510,"District 5, Scott County, Mississippi",5,SALEM,BEAT 5/SALEM,712,FALSE,BEAT 5/SALEM,LAKE MIDDLE SCHOOL 1770 EAST SCOTT RD LAKE MS 39092
SCOTT,0600000US2812393510,"District 5, Scott County, Mississippi",5,SEBASTO,BEAT 5/SEBASTOPOL,554,FALSE,BEAT 5/SEBASTOPOL,PUBLIC LIBRARY 17413 HIGHWAY 21 SEBASTOPOL MS 39359
SCOTT,0600000US2812391296,"District 2, Scott County, Mississippi",2,SFOREST,BEAT 2/SOUTH FOREST,1418,FALSE,BEAT 2/SOUTH FOREST,SCOTT COUNTY COURTHOUSE 100 E. FIRST ST. FOREST MS 39074
SCOTT,0600000US2812393510,"District 5, Scott County, Mississippi",5,STEELE,BEAT 5/STEELE,858,FALSE,BEAT 5/STEELE,8992 HIGHWAY 21 FOREST MS 39074
SCOTT,0600000US2812391296,"District 2, Scott County, Mississippi",2,USRY,BEAT 2/USRY,386,FALSE,BEAT 2/USRY,5335 OLD HIGHWAY 80 FOREST MS 39074
SHARKEY,0600000US2812590567,"District 1, Sharkey County, Mississippi",1,1RF,ROLLING FORK FIRST DISTRICT*,623,FALSE,SHARKEY COUNTY HEALTH DEPARTMENT,297 W RACE ST ROLLING FORK MS 39159
SHARKEY,0600000US2812590568,"District 1, Sharkey County, Mississippi",1,1SF,SPANISH FORT FIRST DISTRICT,36,FALSE,SPANISH FORT VOTING BUILDING,1495 SPANISH FORT RD HOLLY BLUFF MS 39088
SHARKEY,0600000US2812591305,"District 2, Sharkey County, Mississippi",2,2CAR,CARY SECOND DISTRICT,416,FALSE,CARY MULTIPURPOSE BUILDING,30 OAK CIRCLE CARY MS 39054
SHARKEY,0600000US2812591306,"District 2, Sharkey County, Mississippi",2,2RF,ROLLING FORK SECOND DISTRICT,73,FALSE,PORTABLE BUILDING,19881 HWY 61 ROLLING FORK MS 39159
SHARKEY,0600000US2812592043,"District 3, Sharkey County, Mississippi",3,3RF,ROLLING FORK THIRD DISTRICT*,517,FALSE,COMMUNITY CENTER,232 CARVER ST. ROLLING FORK MS 39159
SHARKEY,0600000US2812592781,"District 4, Sharkey County, Mississippi",4,4 ANG,ANGUILLA FOURTH DISTRICT,426,FALSE,ANGUILLA CITY HALL,22 ROLLING FORK RD ANGUILLA MS 38721
SHARKEY,0600000US2812592782,"District 4, Sharkey County, Mississippi",4,4RF,ROLLING FORK FOURTH DISTRICT,184,FALSE,DISTRICT 4 VOTING PRICINCT,15 CARVER ST. ROLLING FORK MS 39159
SHARKEY,0600000US2812592783,"District 4, Sharkey County, Mississippi",4,4STB,STRAIGHT BAYOU FOURTH DISTRICT,106,FALSE,STRAIGHT BAYOU VOTING BUILDING,4906 STRAIGHT BAYOU RD ANGUILLA MS 38721
SHARKEY,0600000US2812593519,"District 5, Sharkey County, Mississippi",5,5 ANG,ANGUILLA FIFTH DISTRICT,266,FALSE,ANGUILLA COMM. CENTER,30 FIELDS CIRCLE ANGUILLA MS 39721
SHARKEY,0600000US2812593520,"District 5, Sharkey County, Mississippi",5,5DC,DELTA CITY FIFTH DISTRICT,341,FALSE,DELTA CITY COMM. CENTER,17 CATCHINGS RD DELTA CITY MS 39061
SIMPSON,0500000US28127,"Simpson County, Mississippi",0,BOWIE,BOWIE,399,FALSE,CO BLDG/MT ZION RD,1382 MT ZION RD MAGEE MS 39111
SIMPSON,0500000US28128,"Simpson County, Mississippi",0,BRAXTON,BRAXTON,747,FALSE,BRAXTON COMMUNITY CENTER,128 W MAIN ST BRAXTON MS 39044
SIMPSON,0500000US28129,"Simpson County, Mississippi",0,BRDGPRT,BRIDGEPORT,493,FALSE,BRIDGEPORT COMMUNITY HOUSE,386 BRIDGEPORT RD. PINOLA MS 39149
SIMPSON,0500000US28130,"Simpson County, Mississippi",0,D'LO,D'LO,354,FALSE,D'LO,208 FOURTH ST D'LO MS 39062
SIMPSON,0500000US28131,"Simpson County, Mississippi",0,DRYCREK,DRY CREEK,877,FALSE,CO BLDG/DRY CREEK RD,870 DRY CREEK RD MAGEE MS 39111
SIMPSON,0500000US28132,"Simpson County, Mississippi",0,FORKCHR,FORK CHURCH,448,FALSE,COMMUNITY HOUSE/GILLIS STORE,812 HWY 28 W MENDENHALL MS 39114
SIMPSON,0500000US28133,"Simpson County, Mississippi",0,HRSVILE,HARRISVILLE,889,FALSE,CO BLDG/HWY 469 & JENNINGS STORE,1771 HWY 459 HARRISVILLE MS 39082
SIMPSON,0500000US28134,"Simpson County, Mississippi",0,JUPITER,JUPITER,970,TRUE,PINE GROVE CHURCH,104 PINE GROVE CHURCH RD MENDENHALL MS 39114
SIMPSON,0500000US28135,"Simpson County, Mississippi",0,MAGEE1,MAGEE 1,1109,FALSE,WC MCDONALD BLDG,905 MCLAURIN DR MAGEE MS 39111
SIMPSON,0500000US28136,"Simpson County, Mississippi",0,MAGEE2,MAGEE 2,1477,FALSE,MAGEE NATIONAL GUARD ARMORY,1111 GUARD AVE. S.E. MAGEE MS 39111
SIMPSON,0500000US28137,"Simpson County, Mississippi",0,MAGEE4S,MAGEE 4 SOUTH,1836,FALSE,MAGEE CIVIC CENTER,117 FIRST AVE NE MAGEE MS 39111
SIMPSON,0500000US28138,"Simpson County, Mississippi",0,MERIT,MERIT,806,FALSE,CO BLDG/INTER OF HWY 43 & MERIT RD,1184 HWY 43 MENDENHALL MS 39114
SIMPSON,0500000US28139,"Simpson County, Mississippi",0,MHALL1,MENDENHALL 1,378,TRUE,NAZARETH CHURCH/DIXIE RD,611 DIXIE AVE MENDENHALL MS 39114
SIMPSON,0500000US28140,"Simpson County, Mississippi",0,MHALL3,MENDENHALL 3,1323,FALSE,SIMPSON CO MULTI PURPOSE BLDG,109 WEST PINE ST MENDENHALL MS 39114
SIMPSON,0500000US28141,"Simpson County, Mississippi",0,NEWHOPE,NEW HOPE,353,FALSE,CO BLDG/NEW HOPE RD,436 NEW HOPE RD MOUNT OLIVE MS 39119
SIMPSON,0500000US28142,"Simpson County, Mississippi",0,OAKGROV,OAK GROVE,795,FALSE,CO BLDG/HWY28,3473 SIMPSON HWY 28 MENDENHALL MS 39114
SIMPSON,0500000US28143,"Simpson County, Mississippi",0,PEARL,PEARL,593,FALSE,OLD PEARL FIRE DEPT,5367 GATESVILLE RD HARRISVILLE MS 39082
SIMPSON,0500000US28144,"Simpson County, Mississippi",0,PINOLA,PINOLA,489,FALSE,PINOLA FIRE STATION,588 SCHOOLHOUSE RD PINOLA MS 39149
SIMPSON,0500000US28145,"Simpson County, Mississippi",0,SARATOG,SARATOGA,403,FALSE,CO BLDG/RODNEY SULLIVAN,302 RODNEY SULLIVAN RD MAGEE MS 39111
SIMPSON,0500000US28146,"Simpson County, Mississippi",0,SHIVERS,SHIVERS,483,FALSE,CO BLDG/HWY 43,119 JOHN MEYERS RD. PINOLA MS 39149
SIMPSON,0500000US28147,"Simpson County, Mississippi",0,SUMRALL,SUMRALL,590,FALSE,STATION 7,2129 SIMPSON HWY 540 MAGEE MS 39111
SIMPSON,0500000US28148,"Simpson County, Mississippi",0,WTHRSBY,WEATHERSBY,1057,TRUE,ZION HILL CHURCH,374 ZION HILL RD MENDENHALL MS 39114
SMITH,0500000US28129,"Smith County, Mississippi",0,1,AG-COMPLEX,765,FALSE,AG-COMPLEX,101 SCR 77 RALEIGH MS 39153
SMITH,0500000US28130,"Smith County, Mississippi",0,2,CENTER RIDGE,610,TRUE,CENTER RIDGE,UNITY METHODIST CHURCH 5113 HWY 37 TAYLORSVILLE MS 39168
SMITH,0500000US28131,"Smith County, Mississippi",0,3,MIZE,718,FALSE,MIZE,108 CYRRESS STREET MIZE MS 39116
SMITH,0500000US28132,"Smith County, Mississippi",0,4,SYLVARENA,233,FALSE,SYLVARENA,80 OLD SCHOOL DRIVE RALEIGH MS 39153
SMITH,0500000US28133,"Smith County, Mississippi",0,5,CEDAR GROVE,212,FALSE,CEDAR GROVE,3459 HWY 501 RALEIGH MS 39153
SMITH,0500000US28134,"Smith County, Mississippi",0,6,SUMMERLAND,894,FALSE,SUMMERLAND,1972 SCR 10 TAYLORSVILLE MS 39168
SMITH,0500000US28135,"Smith County, Mississippi",0,7,UNION-NEW HOME,632,FALSE,UNION-NEW HOME,665 SCR 9 TAYLORSVILLE MS 39168
SMITH,0500000US28136,"Smith County, Mississippi",0,8,WARREN HILL,511,FALSE,WARREN HILL,4384 SCR 101 RALEIGH MS 39153
SMITH,0500000US28137,"Smith County, Mississippi",0,9,TAYLORSVILLE,1165,FALSE,TAYLORSVILLE,305 EATON STREET TAYLORSVILLE MS 39168
SMITH,0500000US28138,"Smith County, Mississippi",0,10,ZION HILL - NEW HAVEN,1136,FALSE,ZION HILL - NEW HAVEN,194 SCR 45 MIZE MS 39116
SMITH,0500000US28139,"Smith County, Mississippi",0,12,POLKVILLE,667,FALSE,POLKVILLE - 77,6606 HWY 13 MORTON MS 39117
SMITH,0500000US28140,"Smith County, Mississippi",0,13,SHADY GROVE,552,FALSE,SHADY GROVE,9584 SCR 503 SOUTH MIZE MS 39116
SMITH,0500000US28141,"Smith County, Mississippi",0,14,WEST RALEIGH,471,FALSE,WEST RALEIGH,5689 HWY 540 RALEIGH MS 39153
SMITH,0500000US28142,"Smith County, Mississippi",0,15,WHITE OAK,456,FALSE,WHITE OAK,3646 SCR 125 RALEIGH MS 39153
SMITH,0500000US28143,"Smith County, Mississippi",0,16,BURNS,380,FALSE,BURNS,1606 HWY 481 RALEIGH MS 39153
SMITH,0500000US28144,"Smith County, Mississippi",0,17,CLEAR SPRINGS-PINEVILLE,386,FALSE,CLEAR SPRINGS-PINEVILLE,9377 HWY 501 RALEIGH MS 39153
SMITH,0500000US28145,"Smith County, Mississippi",0,18,LORENA - SPINOLA,454,FALSE,LORENA - SPINOLA,1374 SCR 35-17 FOREST MS 39074
SMITH,0500000US28146,"Smith County, Mississippi",0,19,NORTH RALEIGH,931,FALSE,NORTH RALEIGH,253-A MAGNOLIA DR. RALEIGH MS 39153
STONE,0500000US28131,"Stone County, Mississippi",0,12,BOND,175,TRUE,BOND BAPTIST CHURCH,35 SELLERS ST WIGGINS MS 39577
STONE,0500000US28132,"Stone County, Mississippi",0,14,NATIONAL GUARD,390,FALSE,NATIONAL GUARD ARMORY,280 OLD HIGHWAY 49 WIGGINS MS 39577
STONE,0500000US28133,"Stone County, Mississippi",0,16,CRITZ STREET,693,FALSE,COUNTY OFFICE BLDG- CORONER/PROBATIONS,211 NORTH CRITZ ST WIGGINS MS 39577
STONE,0500000US28134,"Stone County, Mississippi",0,17,JUSTICE COURT,693,FALSE,JUSTICE COURT BLDG,231 THIRD ST WIGGINS MS 39577
STONE,0500000US28135,"Stone County, Mississippi",0,22,FAIRGROUNDS EXHIBIT BUILDING,1031,FALSE,FAIRGROUNDS EXHIBIT BUILDING,200 AIRPORT DR WIGGINS MS 35977
STONE,0500000US28136,"Stone County, Mississippi",0,24,NEW HOPE,1210,FALSE,NEW HOPE RD FEMA BLDG,1084 NEW HOPE ROAD WIGGINS MS 39577
STONE,0500000US28137,"Stone County, Mississippi",0,32,PERKINSTON,391,FALSE,PERK FIRE STATION,2441 PERK SILVER RUN RD PERKINSTON MS 39573
STONE,0500000US28138,"Stone County, Mississippi",0,35,MAGNOLIA,532,FALSE,WESTSIDE COMMUNITY CENTER,45 MAGNOLIA ROAD PERKINSTON MS 39573
STONE,0500000US28139,"Stone County, Mississippi",0,37,MCHENRY LIBRARY,571,FALSE,MCHENRY PUBLIC LIBRARY,25 MCHENRY SCHOOL DR MCHENRY MS 39561
STONE,0500000US28140,"Stone County, Mississippi",0,38,ELARBEE-SILVER RUN,544,FALSE,SILVER RUN FIRE STATION,1071 RIDGE RD PERKINSTON MS 39573
STONE,0500000US28141,"Stone County, Mississippi",0,41,TUXECHANA,1481,FALSE,SUNFLOWER COMMUNTY CENTER,551 SUNFLOWER RD PERKINSTON MS 39573
STONE,0500000US28142,"Stone County, Mississippi",0,48,MCHENRY COMMUNITY CENTER,1107,FALSE,MCHENRY COMMUNITY CENTER,87 MCHENRY AVE MCHENRY MS 39561
STONE,0500000US28143,"Stone County, Mississippi",0,52,FLINT CREEK,1167,FALSE,FLINT CREEK VOTING BLDG,2829 HIGHWAY 26 E WIGGINS MS 39577
