COUNTY,COUNTY_NAME,CTY_GEO_ID,SUBCOUNTY_NAME,SUBCTY_GEO_ID,DISTRICT,PRECINCT_CODE,PRECINCT_NAME,ACTIVE_VOTER_COUNT,CHURCH,POLLING_PLACE,Address
CARROLL,"Carroll County, Mississippi",0500000US28015,"District 1, Carroll County, Mississippi",0600000US2801590072,1,1-JEF,JEFFERSON,255,True,JEFFERSON LIBERTY BC LIFE CENTER,3819 CR 100 CARROLLTON MS 38917
CARROLL,"Carroll County, Mississippi",0500000US28015,"District 1, Carroll County, Mississippi",0600000US2801590072,1,1-MCC,MCCARLEY,504,True,MCCARLEY BAPTIST CHURCH,118 COUNTY RD. 357 MCCARLEY MS 38943
CARROLL,"Carroll County, Mississippi",0500000US28015,"District 1, Carroll County, Mississippi",0600000US2801590072,1,1-NCR,NORTH CARROLLTON,618,False,NORTH CARROLLTON FIRE STATION,104 W. MAIN ST. NORTH CARROLLTON MS 38947
CARROLL,"Carroll County, Mississippi",0500000US28015,"District 2, Carroll County, Mississippi",0600000US2801590810,2,2-CAR,CARROLLTON,483,False,CARROLTON COMMUNITY HOUSE,305 LEXINGTON ST. CARROLTON MS 38917
CARROLL,"Carroll County, Mississippi",0500000US28015,"District 2, Carroll County, Mississippi",0600000US2801590810,2,2-RAY,RAYS SHOP,878,False,RAYS SHOP MT PISGAH FIRE STATION,287 CR 41 CARROLLTON MS 38917
CARROLL,"Carroll County, Mississippi",0500000US28015,"District 3, Carroll County, Mississippi",0600000US2801591548,3,3-BLH,BLACK HAWK,339,False,BLACK HAWK FIRE STATION,35031 HYW 430 COILA MS 38923
CARROLL,"Carroll County, Mississippi",0500000US28015,"District 3, Carroll County, Mississippi",0600000US2801591548,3,3-GRH,GRAVEL HILL,539,False,GRAVEL HILL FIRE STATION,695 CR 23 GREENWOOD MS 38930
CARROLL,"Carroll County, Mississippi",0500000US28015,"District 3, Carroll County, Mississippi",0600000US2801591548,3,3-WCA,WEST CARROLL,511,False,WEST CARROLL FIRE STATION,158 CR 531 GREENWOOD MS 38930
CARROLL,"Carroll County, Mississippi",0500000US28015,"District 4, Carroll County, Mississippi",0600000US2801592286,4,4-430,430 SCHOOL,389,False,430 SCHOOL PRECINCT,22 CR 165 COILA MS 38923
CARROLL,"Carroll County, Mississippi",0500000US28015,"District 4, Carroll County, Mississippi",0600000US2801592286,4,4-FTW,FIRE TOWER,939,False,FIRE TOWER PRECINCT,72 CR 296 CARROLLTON MS 38917
CARROLL,"Carroll County, Mississippi",0500000US28015,"District 4, Carroll County, Mississippi",0600000US2801592286,4,4-SLA,SALEM,302,False,SALEM FIRE STATION,45204 HWY 430 VAIDEN MS 39176
CARROLL,"Carroll County, Mississippi",0500000US28015,"District 5, Carroll County, Mississippi",0600000US2801593024,5,5-EVD,EAST VAIDEN,747,False,EAST VAIDEN COURTROOM,803 FRONT ST VAIDEN MS 39176
CARROLL,"Carroll County, Mississippi",0500000US28015,"District 5, Carroll County, Mississippi",0600000US2801593024,5,5-WVA,WEST VAIDEN,503,False,WEST VAIDEN BOARD ROOM,803 FRONT ST VAIDEN MS 39176
CHICKASAW,"Chickasaw County, Mississippi",0500000US28017,,,0,ANC,ANCHOR 001,821,False,ANCHOR VOTING HOUSE,650 CR 416 WOODLAND MS 39776
CHICKASAW,"Chickasaw County, Mississippi",0500000US28017,,,0,BV,BUENA VISTA 002,672,False,BV-BUENA VISTA VOTING HOUSE 002,CR 172 HOUSTON MS 38851
CHICKASAW,"Chickasaw County, Mississippi",0500000US28017,,,0,EGT,EGYPT 003,435,False,EGT-EGYPT VOTING CENTER 003,CR 177 OKOLONA MS 38860
CHICKASAW,"Chickasaw County, Mississippi",0500000US28017,,,0,EO,EAST OKOLONA 004,1005,False,EO-OKOLONA CITY AUDITORIUM 004,215 MAIN ST OKOLONA MS 38060
CHICKASAW,"Chickasaw County, Mississippi",0500000US28017,,,0,NHK,NORTH HOULKA 005,461,False,NHK-HOULKA COMMUNITY CENTER 005,612 HWY 32 EAST HOULKA MS 38850
CHICKASAW,"Chickasaw County, Mississippi",0500000US28017,,,0,NO,NORTH OKOLONA 006,697,False,NO-OKOLONA NATIONAL GUARD ARMORY 006,214 W MONROE AVE OKOLONA MS 38860
CHICKASAW,"Chickasaw County, Mississippi",0500000US28017,,,0,NWH,NORTHWEST HOUSTON 007,1303,False,NWH-HOUSTON NATIONAL GUARD ARMORY 007,653 PEARL ST HOUSTON MS 38851
CHICKASAW,"Chickasaw County, Mississippi",0500000US28017,,,0,PG,PLEASANT GROVE THORN 008,772,False,PG-THORN COMMUNITY CENTER 008,106 CR 37 HOUSTON MS 38851
CHICKASAW,"Chickasaw County, Mississippi",0500000US28017,,,0,PSL,PEARSALL 009,439,False,PSL-PEARSALL VOTING HOUSE 009,871 CR 92 HOUSTON MS 38851
CHICKASAW,"Chickasaw County, Mississippi",0500000US28017,,,0,SEH,SOUTHEAST HOUSTON 010,1699,False,SEH-HOUSTON CIVIC CENTER 010,635 STARKVILLE RD HOUSTON MS 38851
CHICKASAW,"Chickasaw County, Mississippi",0500000US28017,,,0,SHK,SOUTH HOULKA 011,710,False,SHK-HOULKA COMMUNITY CENTER 011,612 HWY 32 E HOULKA MS 38850
CHICKASAW,"Chickasaw County, Mississippi",0500000US28017,,,0,SPA,SPARTA 012,299,False,SPA-SPARTA OPRY HOUSE 012,634 CR 419 WOODLAND MS 39776
CHICKASAW,"Chickasaw County, Mississippi",0500000US28017,,,0,VV,VAN VLEET 013,390,False,VV-CHICKASAW COUNTY BARN 013,146 CR 412 HOUSTON MS 38851
CHICKASAW,"Chickasaw County, Mississippi",0500000US28017,,,0,WO,WEST OKOLONA 014,1063,False,WO-OKOLONA NATIONAL GUARD 014,214 W MONROE AVE OKOLONA MS 38860
CHICKASAW,"Chickasaw County, Mississippi",0500000US28017,,,0,WOOD,WOODLAND 015,351,False,WOOD-WOODLAND CITY HALL 015,120 MARKET ST WOODLAND MS 39776
CHOCTAW,"Choctaw County, Mississippi",0500000US28019,,,0,BY,BYWY,214,False,BYWY FIRE DEPARTMENT,320 BYWY CHURCH RD ACKERMAN MS 39735
CHOCTAW,"Choctaw County, Mississippi",0500000US28019,,,0,CHE,CHESTER,657,False,CHESTER COMMUNITY CENTER,44 EAST ROAD ACKERMAN MS 39735
CHOCTAW,"Choctaw County, Mississippi",0500000US28019,,,0,D5,DISTRICT 5,1034,False,ACKERMAN COMMUNITY CENTER,895 COLLEGE STREET ACKERMAN MS 39735
CHOCTAW,"Choctaw County, Mississippi",0500000US28019,,,0,EW,EAST WEIR,309,False,WEIR FIRE DEPARTMENT,46 N. ANN STREET WEIR MS 39772
CHOCTAW,"Choctaw County, Mississippi",0500000US28019,,,0,FC,FRENCH CAMP,380,False,FRENCH CAMP FIRE DEPARTMENT,6069 MS HIGHWAY 413 FRENCH CAMP MS 39745
CHOCTAW,"Choctaw County, Mississippi",0500000US28019,,,0,HEB,HEBRON,254,True,OLD MT. PISGAH BAPTIST CHURCH,1400 MADDOX RD MATHISON MS 39752
CHOCTAW,"Choctaw County, Mississippi",0500000US28019,,,0,KEN,KENEGO,299,False,SIMPSON FIRE DEPARTMENT,"6130 STEWART WARE RD, WARE MS 39772"
CHOCTAW,"Choctaw County, Mississippi",0500000US28019,,,0,PFD,PANHANDLE,282,False,PANHANDLE FIRE DEPARTMENT,3525 WEIR PANHANDLE ROAD MCCOOL MS 39108
CHOCTAW,"Choctaw County, Mississippi",0500000US28019,,,0,REF,REFORM,411,False,REFORM FIRE DEPARTMENT,142 PLAINERMILL ROAD ACKERMAN MS 39735
CHOCTAW,"Choctaw County, Mississippi",0500000US28019,,,0,SHE,SHERWOOD,427,False,SHERWOOD COMMUNITY CENTER,23 E. SHERWOOD OCL RD MATHISTON MS 39752
CHOCTAW,"Choctaw County, Mississippi",0500000US28019,,,0,SWA,SOUTHWEST ACKERMAN,391,False,MT HERMON UMC,150 E PINE ST ACKERMAN MS 39735
CHOCTAW,"Choctaw County, Mississippi",0500000US28019,,,0,WW,WEST WEIR,307,False,WEIR SCHOOL GYMNASIUM,265 MARION KELLY DR WEIR MS 39777
CLAIBORNE,"Claiborne County, Mississippi",0500000US28021,"District 1, Claiborne County, Mississippi",0600000US2802190099,1,1-A,COUNTY PRECINCT 1-A,839,False,SOUTH CLAIBORNE COUNTY MAINT. FACILITY,1015 CHINA GROVE CHURCH ROAD LORMAN MS 39096
CLAIBORNE,"Claiborne County, Mississippi",0500000US28021,"District 1, Claiborne County, Mississippi",0600000US2802190099,1,1-B,COUNTY PRECINCT 1-B,482,False,ALCORN STATE UNIVERSITY,1000 ASU DRIVE LORMAN MS 39096
CLAIBORNE,"Claiborne County, Mississippi",0500000US28021,"District 2, Claiborne County, Mississippi",0600000US2802190837,2,2-A,COUNTY PRECINCT 2-A,671,False,CLAIBORNE COUNTY FIRE DEPARTMENT,410 MARKET STREET PORT GIBSON MS 39150
CLAIBORNE,"Claiborne County, Mississippi",0500000US28021,"District 2, Claiborne County, Mississippi",0600000US2802190837,2,2-B,COUNTY PRECINCT 2-B,406,False,CLAIBORNE COUNTY FIRE DEPARTMENT,410 MARKET STREET PORT GIBSON MS 39150
CLAIBORNE,"Claiborne County, Mississippi",0500000US28021,"District 3, Claiborne County, Mississippi",0600000US2802191575,3,3-A,COUNTY PRECINCT 3-A,793,False,MULTIPURPOSE CENTER,1703 BRIDEWELL LANE PORT GIBSON MS 39150
CLAIBORNE,"Claiborne County, Mississippi",0500000US28021,"District 3, Claiborne County, Mississippi",0600000US2802191575,3,3-B,COUNTY PRECINCT 3-B,47,False,COMMUNITY CENTER (MID WAY),10137 OLD PORT GIBSON ROAD PORT GIBSON MS 39150
CLAIBORNE,"Claiborne County, Mississippi",0500000US28021,"District 3, Claiborne County, Mississippi",0600000US2802191575,3,3-C,COUNTY PRECINCT 3-C,356,False,MULTIPURPOSE CENTER 3-C,1703 BRIDEWELL LANE PORT GIBSON MS 39150
CLAIBORNE,"Claiborne County, Mississippi",0500000US28021,"District 4, Claiborne County, Mississippi",0600000US2802192313,4,4-A,COUNTY PRECINCT 4-A,465,False,PERCY R. THORNTON SAFE ROOM,13004 HIGHWAY 18 HERMANVILLE MS 39086
CLAIBORNE,"Claiborne County, Mississippi",0500000US28021,"District 4, Claiborne County, Mississippi",0600000US2802192313,4,4-B,COUNTY PRECINCT 4-B,646,False,PERCY R. THORNTON SAFE ROOM,13004 HIGHWAY 18 HERMANVILLE MS 39086
CLAIBORNE,"Claiborne County, Mississippi",0500000US28021,"District 4, Claiborne County, Mississippi",0600000US2802192313,4,4-D,COUNTY PRECINCT 4-D,103,True,SECOND UNION CHURCH,18074 OLD PORT GIBSON RD UTICA MS 39175
CLAIBORNE,"Claiborne County, Mississippi",0500000US28021,"District 5, Claiborne County, Mississippi",0600000US2802193051,5,5-A,COUNTY PRECINCT 5-A,693,False,PATTISON FIRE STATION,1047 HWY 547 PATTISON MS 39144
CLAIBORNE,"Claiborne County, Mississippi",0500000US28021,"District 5, Claiborne County, Mississippi",0600000US2802193051,5,5-B,COUNTY PRECINCT 5-B,686,False,PATTISON FIRE STATION,1047 HWY 547 PATTISON MS 39144
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,1,DESOTO,334,False,DESOTO VFD,157 CO. RD. 114 SHUBUTA MS 39360
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,11,BEAVERDAM,272,False,BVDM VFD,13327 CO. RD. 210 SHUBUTA MS 39360
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,12,HARMONY DIST. 2,483,False,HARMONY 2 VFD,532 CO. RD. 282 QUITMAN MS 39355
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,13,OAKGROVE,452,False,OK GRV VOTING HOUSE,31 CO. RD. 2661 SHUBUTA MS 39360
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,14,PACHUTA,428,False,PACHUTA SR CTZN,15387 HWY 11 N PACHUTA MS 39347
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,15,SOUINLOVIE,137,True,SOUINLOVIE CHURCH,71 CO. RD. 324 ENTERPRISE MS 39330
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,18,STONEWALL DIST. 3,645,False,STNW 3 TOWN HALL,801 S. ERWIN RD. STONEWALL MS 39363
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,2,SOUTH QUITMAN,1059,False,SOUTH QTM MULTI PURP BLDG,101 WESTWOOD AVE. QUITMAN MS 39355
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,20,ENTERPRISE,1639,False,ENTERPRISE VFD,102 HWY. 513 ENTERPRISE MS 39330
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,21,HOPEWELL,194,False,HOPEWELL VFD,2603 COUNTY ROAD 430 QUITMAN MS 39355
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,22,ROLLING CREEK,267,False,RC VFD,1556 CO.RD. 345 QUITMAN MS 39355
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,24,SNELL,194,False,SNELL VFD,11893 CO. RD. 514 MERIDIAN MS 39301
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,25,ENERGY,213,True,ENERGY CHURCH,10122 CO. RD. 430 MERIDIAN MS 39301
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,26,UNION,860,False,UNION COMM CTR,114 HWY 514 MERIDIAN MS 39301
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,27,NORTH QUITMAN,400,True,LIVING WORD CHURCH,500 N JACKSON AVE QUITMAN MS 39355
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,3,LANGSDALE,70,False,LANGSDALE COMM CTR,5681 CO. RD. 610 SHUBUTA MS 39360
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,30,MANASSA,161,True,MANASSA METHODIST CHURCH,2747 CO. RD. 511 QUITMAN MS 39355
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,31,SPRINGS,166,False,SPRINGS VFD,8005 CO. RD. 511 QUITMAN MS 39355
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,33,CARMICHAEL,298,False,CARM COMM CTR,4507 CO. RD. 630 QUITMAN MS 39355
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,34,EAST QUITMAN,1449,True,EQ FIRST BAPTIST CHURCH,411 E FRANKLIN ST. QUITMAN MS 39355
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,4,HARMONY DIST. 1,193,False,HARM 1 VOTING HOUSE,261 HIGHWAY 18 W QUITMAN MS 39355
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,5,STONEWALL DIST. 1,512,False,STNW 1 JCJC BUILDING,1200 SOUTH ERWIN RD. STONEWALL MS 39363
CLARKE,"Clarke County, Mississippi",0500000US28023,,,0,7,SHUBUTA,699,False,SHU MULTI PURP BLDG,160 GRAHAM ST. SHUBUTA MS 39360
CLAY,"Clay County, Mississippi",0500000US28025,,,0,C,CAIRO,424,False,CAIRO VOTER BUILDING,447 MILLSAPS RD CEDAR BLUFF MS 39741
CLAY,"Clay County, Mississippi",0500000US28025,,,0,CAR,CARADINE,951,False,CARADINE VOTER BUILDING,7820 BRAND UNA RD PRAIRIE MS 39756
CLAY,"Clay County, Mississippi",0500000US28025,,,0,CB,CEDAR BLUFF,216,False,CEDAR BLUFF - COMMUNITY CENTER,101 HENRYVILLE ROAD CEDAR BLUFF MS 39741
CLAY,"Clay County, Mississippi",0500000US28025,,,0,CWP,CENTRAL-WEST POINT,972,False,COUNTY COMPLEX,348 W. BROAD STREET WEST POINT MS 39773
CLAY,"Clay County, Mississippi",0500000US28025,,,0,EWP,EAST-WEST POINT,1735,False,AMERICAN LEGION HUT,183 WESTBROOK WEST POINT MS 39773
CLAY,"Clay County, Mississippi",0500000US28025,,,0,NWP,NORTH-WEST POINT,2034,False,RECREATION CENTER,119 WOOD STREET WEST POINT MS 39773
CLAY,"Clay County, Mississippi",0500000US28025,,,0,P,PHEBA,596,False,PHEBA - VOTER BUILDING,8760 HIGHWAY 50 W PHEBA MS 39755
CLAY,"Clay County, Mississippi",0500000US28025,,,0,PB,PINE BLUFF,437,False,PINE BLUFF VOTER BUILDING,5206 COLONY ROAD MANTEE MS 39751
CLAY,"Clay County, Mississippi",0500000US28025,,,0,SI,SILOAM,1100,False,SILOAM - COMMUNITY CENTER,2020 HIGHWAY 47 WEST POINT MS 39773
CLAY,"Clay County, Mississippi",0500000US28025,,,0,SWP,SOUTH-WEST POINT,1413,False,SOUTH-WEST POINT,854 E. BRAME AVE. WEST POINT MS 39773
CLAY,"Clay County, Mississippi",0500000US28025,,,0,T,TIBBEE,377,False,TIBBEE - FIRE STATION,3564 E. TIBBEE RD. WEST POINT MS 39773
CLAY,"Clay County, Mississippi",0500000US28025,,,0,US,UNION STAR,730,False,UNION STAR - FIRE STATION,5378 WAVERLY ROAD WEST POINT MS 39773
CLAY,"Clay County, Mississippi",0500000US28025,,,0,V,VINTON,712,False,VINTON - COUNTY SHED,302 BARTON FERRY RD WEST POINT MS 39773
CLAY,"Clay County, Mississippi",0500000US28025,,,0,WWP,WEST-WEST POINT,1686,False,HENRY HARRIS BUILDING,329 COURT STREET WEST POINT MS 39773
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 1, Coahoma County, Mississippi",0600000US2802790126,1,11,LULA,330,False,LULA COMMUNITY CENTER,352 FOURTH ST. LULA MS 38644
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 1, Coahoma County, Mississippi",0600000US2802790126,1,12,COAHOMA,292,False,COAHOMA CITY HALL,325 CHERRY ST. COAHOMA MS 38617
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 1, Coahoma County, Mississippi",0600000US2802790126,1,13,LYON,1233,False,COAHOMA CENTRAL FIRE STATION,15715 HWY 161 LYON MS 38645
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 1, Coahoma County, Mississippi",0600000US2802790126,1,14,CLARKSDALE COURTHOUSE,1033,False,COURTHOUSE,115 FIRST ST. CLARKSDALE MS 38614
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 2, Coahoma County, Mississippi",0600000US2802790864,2,21,FRIARS POINT,765,False,FRIARS POINT FIRE STATION,201 WEBB STREET FRIARS POINT MS 38631
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 2, Coahoma County, Mississippi",0600000US2802790864,2,22,FARRELL,234,False,FARRELL,215 FARRELL-SHAW ST. CLARKSDALE MS 38614
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 2, Coahoma County, Mississippi",0600000US2802790864,2,24,CLARKSDALE #2,1651,False,LEE DRIVE FIRE STATION,1300 LEE DRIVE CLARKSDALE MS 38614
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 3, Coahoma County, Mississippi",0600000US2802791602,3,31,JONESTOWN,822,False,MULTIPURPOSE BUILDING,414 SECOND ST. JONESTOWN MS 38639
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 3, Coahoma County, Mississippi",0600000US2802791602,3,32,DUBLIN,210,False,DUBLIN FIRE STATION,1397 EMERALD ROAD DUBLIN MS 38677
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 3, Coahoma County, Mississippi",0600000US2802791602,3,33,CLARKSDALE #3,743,False,CLARKSDALE AUDITORIUM,506 EAST SECOND ST. CLARKSDALE MS 38614
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 3, Coahoma County, Mississippi",0600000US2802791602,3,34,SASSE STREET FIRE STATION,792,False,SASSE STREET FIRE STATION,620 SASSE ST. CLARKSDALE MS 38614
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 4, Coahoma County, Mississippi",0600000US2802792340,4,41,CAGLE CROSSING,75,False,POLLING PLACE BUILDING,3251 DOGWALK ROAD TUTWILER MS 38687
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 4, Coahoma County, Mississippi",0600000US2802792340,4,42,CLARKSDALE #4,2167,False,NATIONAL GUARD ARMORY,924 RITCHIE ST. CLARKSDALE MS 38614
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 4, Coahoma County, Mississippi",0600000US2802792340,4,43,CLARKSDALE #4 NORTH,230,False,JUSTICE COURT BUILDING,144 RITCH ST CLARKSDALE MS 38614
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 5, Coahoma County, Mississippi",0600000US2802793078,5,51,RENA LARA,250,True,RENA LARA BAPTIST CHURCH,1109 HIGHWAY 1 RENA LARA MS 38677
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 5, Coahoma County, Mississippi",0600000US2802793078,5,52,BOBO,176,False,BOBO,540 BOBO-DAVENPORT RD CLARKSDALE MS 38614
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 5, Coahoma County, Mississippi",0600000US2802793078,5,53,ROUNDAWAY,95,False,OLD SUNFLOWER SCHOOL,245 STANLEY RD CLARKSDALE MS 38614
COAHOMA,"Coahoma County, Mississippi",0500000US28027,"District 5, Coahoma County, Mississippi",0600000US2802793078,5,54,CLARKDALE #5,2235,False,EXPO BUILDING,1150 WILDCAT DRIVE CLARKSDALE MS 38614
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,BGA,BEAUREGARD,833,False,SOUTH BARN,1009 BEAUREGARD RD WESSON MS 39191
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,CE,CENTERPOINT,1236,False,COUNTY EQUIPMENT BARN,1004 CENTERPOINT LN HAZLEHURST MS 39083
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,CP,CARPENTER,128,False,OLD HEALTH DEPARTMENT,1004 DENTVILLE RD UTICA MS 39175
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,CSE,CRYSTAL SPRINGS EAST,2496,False,CRYSTAL SPRINGS COMMUNITY CENTER,210 LEE AVE CRYSTAL SPRINGS MS 39059
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,CSN,CRYSTAL SPRINGS NORTH,750,False,WELCOME CENTER,26031 HWY 51 CRYSTAL SPRINGS MS 39059
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,CSS,CRYSTAL SPRINGS SOUTH,2224,False,J T BIGGS MEMORIAL LIBRARY,200 S JACKSON ST CRYSTAL SPRINGS MS 39059
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,CSW,CRYSTAL SPRINGS WEST,1173,False,NEW ZION FIRE DEPARTMENT,12172 NEW ZION ROAD CRYSTAL SPRINGS MS 39059
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,DV,DENTVILLE,291,False,DENTVILLE FIRE DEPARTMENT,11104 DENTVILLE RD HAZLEHURST MS 39083
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,GL,GALLMAN,2142,False,COPIAH COUNTY FAIRGROUNDS,2040 WEST GALLMAN ROAD HAZLEHURST MS 39083
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,GTN,GEORGETOWN NORTH,302,True,BRUSHY CREEK BAPITST CHURCH,6110 BRUSHY CREEK RD GEORGETOWN MS 39078
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,GTS,GEORGETOWN SOUTH,455,False,GEORGETOWN CITY HALL,1177 RAILROAD AVE GEORGETOWN MS 39078
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,HZE,HAZLEHURST EAST,1587,False,HAZLEHURST POLICE DEPARTMENT,202 EAST WHITWORTH ST HAZLEHURST MS 39083
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,HZS,HAZLEHURST SOUTH,434,False,PORTABLE BUILDING BY LD INDUSTRIES,1001 1 SIGNATURE DR HAZLEHURST MS 39083
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,HZW,HAZLEHURST WEST,1788,False,CHANCERY BUILDING,122 S LOWE ST HAZLEHURST MS 39083
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,MV,MARTINSVILLE,759,False,OLD HERRING GAS BUILDING,12072 HWY 51 HAZLEHURST MS 39083
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,SGR,SHADY GROVE,528,False,BETHEL [VFD] #2 [SHADY GROVE STATION],1090 SHADY GROVE ROAD HAZLEHURST MS 39083
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,SHU,STRONGHOPE UNION,505,False,STRONGHOPE FIRE DEPARTMENT,4196 MONTICELLO RD WESSON MS 39191
COPIAH,"Copiah County, Mississippi",0500000US28029,,,0,WES,WESSON,797,False,AMERICAN LEGION DRANE-PRINE POST #79 HALL,1014 MAIN STREET WESSON MS 39191
COVINGTON,"Covington County, Mississippi",0500000US28031,"District 1, Covington County, Mississippi",0600000US2803190144,1,1STR,STRAHAN,174,False,LAKE MIKE CONNER,66 LAKE DR COLLINS MS 39428
COVINGTON,"Covington County, Mississippi",0500000US28031,"District 1, Covington County, Mississippi",0600000US2803190144,1,1SWC,SEMINARY/WEST COLLINS,2534,False,SEMINARY COMMUNITY CENTER,2250 HIGHWAY 49 NORTH SEMINARY MS 39479
COVINGTON,"Covington County, Mississippi",0500000US28031,"District 2, Covington County, Mississippi",0600000US2803190882,2,2RCH,RICHMOND,1163,True,NEAR NEW HOPE CHURCH,700 RICHMOND RD SUMRALL MS 39482
COVINGTON,"Covington County, Mississippi",0500000US28031,"District 2, Covington County, Mississippi",0600000US2803190882,2,2SAN,SANFORD,1169,False,SANFORD COMMUNITY CENTER,663 OLD HWY 49 SEMINARY MS 39479
COVINGTON,"Covington County, Mississippi",0500000US28031,"District 2, Covington County, Mississippi",0600000US2803190882,2,2SCO,SOUTH COLLINS,472,False,COUNTY BUILDING NEXT TO NATIONAL GUARD ARMORY,1605 SOUTH FIR AVE COLLINS MS 39428
COVINGTON,"Covington County, Mississippi",0500000US28031,"District 3, Covington County, Mississippi",0600000US2803191620,3,3COL,COLLINS,2501,False,COURTHOUSE,101 SOUTH DOGWOOD AVE COLLINS MS 39428
COVINGTON,"Covington County, Mississippi",0500000US28031,"District 3, Covington County, Mississippi",0600000US2803191620,3,3WMB,WILLIAMSBURG,416,False,MASONIC BUILDING,924 LAKE MIKE CONNER RD COLLINS MS 39428
COVINGTON,"Covington County, Mississippi",0500000US28031,"District 4, Covington County, Mississippi",0600000US2803192358,4,4DRY,DRY CREEK,566,False,COUNTY BUILDING ON PITTMAN RD,296 PITTMAN RD MOUNT OLIVE MS 39119
COVINGTON,"Covington County, Mississippi",0500000US28031,"District 4, Covington County, Mississippi",0600000US2803192358,4,4LBJ,LONE STAR / BLACK JACK,399,False,FIRE STATION,1863 HWY 84 W COLLINS MS 39428
